location,category,parentCategory,state,lat,lon,dateString,month,year,dayOfWeek,dayOfWeekNum,hour,minute,temperature
Zion National Park,Natural attractions,Nature & Outdoors,Utah,37.320774,-113.004847586525,2018-06-13T07:22:05.000Z,6,2018,Wednesday,2,1,22,13
Disneyland,Theme parks,Amusement & Theme Parks,California,33.8136476,-117.919715699477,2018-06-13T06:47:09.000Z,6,2018,Tuesday,1,23,47,12
Staples Center,Sports and Entertainment,Sports & Recreation,California,34.0430046,-118.267052602794,2018-06-13T05:16:31.000Z,6,2018,Tuesday,1,22,16,12
"Yosemite National Park, USA",Natural attractions,Nature & Outdoors,California,37.84054795,-119.516587798025,2018-06-13T04:24:21.000Z,6,2018,Tuesday,1,21,24,12
"Gig Harbor, Washington",Natural attractions,Nature & Outdoors,Washington,47.3259697,-122.5878659,2018-06-13T03:34:57.000Z,6,2018,Tuesday,1,20,34,12
"Branson, Missouri",Urban Attractions,Urban & Downtown,Missouri,36.6411357,-93.2175285,2018-06-13T02:24:52.000Z,6,2018,Tuesday,1,21,24,12
"North Miami Beach, Florida",Beaches,Beach & Waterfront,Florida,25.9331488,-80.1625463,2018-06-13T01:13:54.000Z,6,2018,Tuesday,1,21,13,12
"Chicago, Illinois",Cultural attractions and landmarks,Entertainment & Culture,Illinois,41.8755616,-87.6244212,2018-06-13T00:37:21.000Z,6,2018,Tuesday,1,19,37,12
"Adelanto, California",Residential,Residential,California,34.582769899999995,-117.40921499999999,2018-06-13T00:36:31.000Z,6,2018,Tuesday,1,17,36,12
"Tuba City, Arizona",Natural attractions,Nature & Outdoors,Arizona,36.1355819,-111.2403034,2018-06-13T00:13:03.000Z,6,2018,Tuesday,1,18,13,12
Walt Disney Concert Hall,Music and Entertainment,Entertainment & Culture,California,34.05542585,-118.24991603498,2018-06-12T23:54:43.000Z,6,2018,Tuesday,1,16,54,12
Venice Beach - Venice Boulevard,Beaches,Beach & Waterfront,California,37.4794923,-122.4509938,2018-06-12T22:37:18.000Z,6,2018,Tuesday,1,15,37,12
Universal Studios Hollywood,Entertainment,Entertainment & Culture,California,34.13917485,-118.35430470886,2018-06-12T20:49:34.000Z,6,2018,Tuesday,1,13,49,12
"Manhattan, New York",Cultural attractions and landmarks,Entertainment & Culture,New York,40.7896239,-73.9598939,2018-06-12T20:12:04.000Z,6,2018,Tuesday,1,16,12,12
Grand Canyon National Park,Natural attractions,Nature & Outdoors,Arizona,36.30785475,-112.292896037024,2018-06-12T20:09:25.000Z,6,2018,Tuesday,1,13,9,12
"Boston, Massachusetts",Cultural attractions and education,Education & Culture,Massachusetts,42.3602534,-71.0582912,2018-06-12T19:55:14.000Z,6,2018,Tuesday,1,15,55,12
"Kissimmee, Florida",Theme parks,Amusement & Theme Parks,Florida,28.2918995,-81.4075838,2018-06-12T19:42:50.000Z,6,2018,Tuesday,1,15,42,12
"Chicago, Illinois",Cultural attractions and landmarks,Entertainment & Culture,Illinois,41.8755616,-87.6244212,2018-06-12T18:15:50.000Z,6,2018,Tuesday,1,13,15,12
Hollywood,Attractions,Tourist Attractions,California,34.093214,-118.3196124,2018-06-12T16:32:12.000Z,6,2018,Tuesday,1,9,32,12
Utah,Travel and Transit,Travel & Transit,Utah,39.4225192,-111.7143584,2018-06-12T16:25:59.000Z,6,2018,Tuesday,1,10,25,12
"Cambridge, Massachusetts",Educational and cultural,Education & Culture,Massachusetts,42.3750997,-71.1056157,2018-06-12T16:17:36.000Z,6,2018,Tuesday,1,12,17,12
Hollywood Sign,Attractions,Tourist Attractions,California,34.1340991,-118.3216523,2018-06-12T15:00:10.000Z,6,2018,Tuesday,1,8,0,12
"San Diego, California",Beach and outdoors,Beach & Waterfront,California,32.7174209,-117.1627714,2018-06-12T14:56:23.000Z,6,2018,Tuesday,1,7,56,12
"Manchester, New Hampshire",Urban Attractions,Urban & Downtown,New Hampshire,42.995639700000005,-71.4547891,2018-06-12T11:45:59.000Z,6,2018,Tuesday,1,7,45,12
The Perry Hotel Key West,Hotels and Resorts,Travel & Hospitality,Florida,24.565475699999997,-81.7391503,2018-06-12T10:32:49.000Z,6,2018,Tuesday,1,6,32,12
Golden Gate Bridge,Landmarks and Monuments,Historical & Cultural,California,37.8176155,-122.478312403719,2018-06-12T09:13:34.000Z,6,2018,Tuesday,1,2,13,12
Horseshoe Bend,Natural attractions,Nature & Outdoors,Arizona,36.880453,-111.5161335,2018-06-12T07:13:31.000Z,6,2018,Tuesday,1,0,13,12
Hollywood Walk of Fame - Los Angeles,Landmarks and Monuments,Historical & Cultural,California,34.1020397,-118.3306653,2018-06-12T07:11:13.000Z,6,2018,Tuesday,1,0,11,12
"Baraboo, Wisconsin",Natural attractions,Nature & Outdoors,Wisconsin,43.4704014,-89.74378440000001,2018-06-12T06:11:56.000Z,6,2018,Tuesday,1,1,11,12
Universal Studios Hollywood,Entertainment,Entertainment & Culture,California,34.13917485,-118.35430470886,2018-06-12T04:54:53.000Z,6,2018,Monday,0,21,54,11
"Times Square, New York City",Attractions,Tourist Attractions,New York,40.75728055,-73.9858550354592,2018-06-12T04:18:59.000Z,6,2018,Tuesday,1,0,18,12
"Albuquerque, New Mexico",Urban Attractions,Urban & Downtown,New Mexico,35.0841034,-106.6509851,2018-06-12T03:40:47.000Z,6,2018,Monday,0,21,40,11
"Novi, Michigan",Residential,Residential,Michigan,42.48059,-83.47549129999999,2018-05-26T17:15:17.000Z,5,2018,Saturday,5,13,15,26
"New Harbor, Maine",Beaches,Beach & Waterfront,Maine,43.8759162,-69.4900468,2018-06-12T01:16:21.000Z,6,2018,Monday,0,21,16,11
"Hulbert, Oklahoma",Residential,Residential,Oklahoma,35.9325964,-95.141348,2018-06-12T01:03:09.000Z,6,2018,Monday,0,20,3,11
"Los Angeles, California",Entertainment and cultural attractions,Entertainment & Culture,California,34.0536909,-118.2427666,2018-06-12T00:09:59.000Z,6,2018,Monday,0,17,9,11
Venice Beach L.A.,Beaches,Beach & Waterfront,Florida,27.1000553,-82.4575967,2018-06-11T21:55:51.000Z,6,2018,Monday,0,17,55,11
Washington Dulles International Airport,Airport,Travel & Transit,Virginia,38.9522097,-77.4534242937754,2018-06-11T19:09:31.000Z,6,2018,Monday,0,15,9,11
"DUMBO, Brooklyn",Attractions,Tourist Attractions,New York,40.7029052,-73.9901167,2018-06-11T18:11:12.000Z,6,2018,Monday,0,14,11,11
Calaveras Big Trees State Park,Natural attractions,Nature & Outdoors,California,38.2638071,-120.278540241632,2018-06-11T16:46:33.000Z,6,2018,Monday,0,9,46,11
"Los Angeles, Venice Beach",Beaches,Beach & Waterfront,California,33.9796472,-118.468563095478,2018-06-11T16:43:42.000Z,6,2018,Monday,0,9,43,11
"Yellow Springs, Ohio",Residential,Residential,Ohio,39.804543200000005,-83.8925234,2018-06-11T16:10:44.000Z,6,2018,Monday,0,12,10,11
Wilshire Boulevard,Urban Area,Urban & Downtown,California,34.0617234,-118.3030861,2018-06-11T15:48:41.000Z,6,2018,Monday,0,8,48,11
"San Francisco, California",Cultural attractions and landmarks,Entertainment & Culture,California,37.7792808,-122.4192363,2018-06-11T15:00:13.000Z,6,2018,Monday,0,8,0,11
"New York, New York",Cultural attractions and landmarks,Entertainment & Culture,New York,40.7127281,-74.0060152,2018-06-11T14:50:47.000Z,6,2018,Monday,0,10,50,11
"Los Angeles, California",Entertainment and cultural attractions,Entertainment & Culture,California,34.0536909,-118.2427666,2018-06-11T14:44:54.000Z,6,2018,Monday,0,7,44,11
Brooklyn Bridge,Landmarks and Monuments,Historical & Cultural,New York,40.7010428,-73.9903534,2018-06-11T14:01:30.000Z,6,2018,Monday,0,10,1,11
"Chicago, Illinois",Cultural attractions and landmarks,Entertainment & Culture,Illinois,41.8755616,-87.6244212,2018-06-11T13:55:12.000Z,6,2018,Monday,0,8,55,11
Salvation Mountain,Art and Culture,Entertainment & Culture,California,33.25393805,-115.472578739844,2018-06-11T13:46:02.000Z,6,2018,Monday,0,6,46,11
Death Valley National Park,Natural attractions,Nature & Outdoors,California,36.4914385,-117.102293607719,2018-06-11T11:12:44.000Z,6,2018,Monday,0,4,12,11
"New York, New York",Cultural attractions and landmarks,Entertainment & Culture,New York,40.7127281,-74.0060152,2018-06-11T10:41:57.000Z,6,2018,Monday,0,6,41,11
"Manhattan Beach, California",Beaches,Beach & Waterfront,California,33.8915985,-118.3951241,2018-06-11T07:08:55.000Z,6,2018,Monday,0,0,8,11
"Santa Barbara, California",Beach and relaxation,Beach & Waterfront,California,34.4221319,-119.7026673,2018-06-11T05:34:46.000Z,6,2018,Sunday,6,22,34,10
Lombard Street,Attractions,Tourist Attractions,California,37.802076,-122.4188091,2018-06-11T04:48:02.000Z,6,2018,Sunday,6,21,48,10
"Coronado, California",Beaches,Beach & Waterfront,California,32.691519899999996,-117.1766947,2018-06-11T04:35:58.000Z,6,2018,Sunday,6,21,35,10
Antelope Canyon,Natural attractions,Nature & Outdoors,Utah,40.4483677,-112.62115,2018-06-11T03:59:12.000Z,6,2018,Sunday,6,21,59,10
Grand Canyon National Park,Natural attractions,Nature & Outdoors,Arizona,36.30785475,-112.292896037024,2018-06-11T03:55:59.000Z,6,2018,Sunday,6,20,55,10
"Santa Monica, California",Beach and boardwalk,Beach & Waterfront,California,34.0250724,-118.4965129,2018-06-11T03:23:32.000Z,6,2018,Sunday,6,20,23,10
Grand Canyon National Park,Natural attractions,Nature & Outdoors,Arizona,36.30785475,-112.292896037024,2018-06-10T22:52:02.000Z,6,2018,Sunday,6,15,52,10
"Fort Lauderdale, Florida",Beaches,Beach & Waterfront,Florida,26.1223084,-80.1433786,2018-06-10T20:47:45.000Z,6,2018,Sunday,6,16,47,10
"Fort Lauderdale, Florida",Beaches,Beach & Waterfront,Florida,26.1223084,-80.1433786,2018-06-10T20:46:51.000Z,6,2018,Sunday,6,16,46,10
"Fort Lauderdale, Florida",Beaches,Beach & Waterfront,Florida,26.1223084,-80.1433786,2018-06-10T20:42:36.000Z,6,2018,Sunday,6,16,42,10
"Fort Lauderdale, Florida",Beaches,Beach & Waterfront,Florida,26.1223084,-80.1433786,2018-06-10T20:41:36.000Z,6,2018,Sunday,6,16,41,10
"Venice, California",Beach and boardwalk,Beach & Waterfront,California,33.995044,-118.4668875,2018-06-10T19:58:35.000Z,6,2018,Sunday,6,12,58,10
Grand Canyon National Park,Natural attractions,Nature & Outdoors,Arizona,36.30785475,-112.292896037024,2018-06-10T19:56:09.000Z,6,2018,Sunday,6,12,56,10
"New York, Central Park",Urban Park,Parks & Recreation,New York,40.7838476,-73.9645715841571,2018-06-10T19:02:00.000Z,6,2018,Sunday,6,15,2,10
The Art Institute of Chicago,Museums,Education & Culture,Illinois,41.8796126,-87.6230536580589,2018-06-10T18:41:37.000Z,6,2018,Sunday,6,13,41,10
"Brookings, Oregon",Beaches,Beach & Waterfront,Oregon,42.0523718,-124.2840707,2018-06-10T18:10:05.000Z,6,2018,Sunday,6,11,10,10
"Orlando, Florida",Theme parks,Amusement & Theme Parks,Florida,28.5421097,-81.3790388,2018-06-10T17:30:11.000Z,6,2018,Sunday,6,13,30,10
"Laguna Beach, California",Beach and relaxation,Beach & Waterfront,California,33.5426975,-117.7853665,2018-06-10T13:21:05.000Z,6,2018,Sunday,6,6,21,10
Atlantic City Boardwalk,Shopping,Shopping & Dining,New Jersey,39.3594014,-74.4183802,2018-06-10T12:20:57.000Z,6,2018,Sunday,6,8,20,10
"Atlantic City, New Jersey",Casinos,Entertainment & Culture,New Jersey,39.3642852,-74.4229351,2018-06-10T12:14:45.000Z,6,2018,Sunday,6,8,14,10
"Atlanta, Georgia",Business and cultural attractions,Business & Tech,Georgia,33.7490987,-84.3901849,2018-06-10T10:57:20.000Z,6,2018,Sunday,6,6,57,10
Lake Tahoe,Natural attractions,Nature & Outdoors,California,39.0885405,-120.050352773017,2018-06-10T06:48:05.000Z,6,2018,Saturday,5,23,48,9
"Pasadena, California",Urban Attractions,Urban & Downtown,California,34.1476452,-118.1444779,2018-06-10T06:26:35.000Z,6,2018,Saturday,5,23,26,9
"Times Square, New York City",Attractions,Tourist Attractions,New York,40.75728055,-73.9858550354592,2018-06-10T05:58:29.000Z,6,2018,Sunday,6,1,58,10
Grand Canyon National Park,Natural attractions,Nature & Outdoors,Arizona,36.30785475,-112.292896037024,2018-06-10T05:30:31.000Z,6,2018,Saturday,5,22,30,9
"New York, New York",Cultural attractions and landmarks,Entertainment & Culture,New York,40.7127281,-74.0060152,2018-06-10T03:56:32.000Z,6,2018,Saturday,5,23,56,9
"New Orleans, Louisiana",Cultural attractions and nightlife,Entertainment & Culture,Louisiana,29.9499323,-90.0701156,2018-06-10T03:02:35.000Z,6,2018,Saturday,5,22,2,9
"New York, New York",Cultural attractions and landmarks,Entertainment & Culture,New York,40.7127281,-74.0060152,2018-06-09T22:03:20.000Z,6,2018,Saturday,5,18,3,9
Universal Studios Hollywood,Entertainment,Entertainment & Culture,California,34.13917485,-118.35430470886,2018-06-09T20:16:20.000Z,6,2018,Saturday,5,13,16,9
"Key West, Florida",Beach and nightlife,Beach & Waterfront,Florida,24.5625566,-81.7724368,2018-06-09T20:16:11.000Z,6,2018,Saturday,5,16,16,9
Grand Canyon National Park,Natural attractions,Nature & Outdoors,Arizona,36.30785475,-112.292896037024,2018-06-09T19:33:09.000Z,6,2018,Saturday,5,12,33,9
"San Diego, California",Beach and outdoors,Beach & Waterfront,California,32.7174209,-117.1627714,2018-06-09T11:27:15.000Z,6,2018,Saturday,5,4,27,9
"Alcatraz, San Francisco Bay",Landmarks and Monuments,Historical & Cultural,California,37.8274638,-122.4241366,2018-06-09T11:09:10.000Z,6,2018,Saturday,5,4,9,9
"Sequoia National Park, California",Natural attractions,Nature & Outdoors,California,36.49584065,-118.559919384386,2018-06-09T08:37:06.000Z,6,2018,Saturday,5,1,37,9
"Chicago, Illinois",Cultural attractions and landmarks,Entertainment & Culture,Illinois,41.8755616,-87.6244212,2018-06-09T06:18:32.000Z,6,2018,Saturday,5,1,18,9
Utah,Travel and Transit,Travel & Transit,Utah,39.4225192,-111.7143584,2018-06-09T05:39:34.000Z,6,2018,Friday,4,23,39,8
"New Orleans, Louisiana",Cultural attractions and nightlife,Entertainment & Culture,Louisiana,29.9499323,-90.0701156,2018-06-09T05:36:12.000Z,6,2018,Saturday,5,0,36,9
Utah,Travel and Transit,Travel & Transit,Utah,39.4225192,-111.7143584,2018-06-09T05:29:26.000Z,6,2018,Friday,4,23,29,8
"Moab, Utah",Natural attractions,Nature & Outdoors,Utah,38.5738096,-109.5462146,2018-06-09T05:29:22.000Z,6,2018,Friday,4,23,29,8
Bellagio Las Vegas,Hotels and Resorts,Travel & Hospitality,Nevada,36.11311495,-115.177006452287,2018-06-09T05:19:35.000Z,6,2018,Friday,4,22,19,8
American Museum of Natural History,Attractions,Tourist Attractions,New York,40.78109345,-73.974251001475,2018-06-09T03:38:30.000Z,6,2018,Friday,4,23,38,8
Kingman Railroad Museum,Museums,Education & Culture,Arizona,35.196538399999994,-114.02594750000002,2018-06-09T01:36:55.000Z,6,2018,Friday,4,18,36,8
"Sherman Oaks, California",Residential,Residential,California,34.1508718,-118.4489865,2018-06-09T00:49:49.000Z,6,2018,Friday,4,17,49,8
Fisherman's Wharf,Attractions,Tourist Attractions,California,36.60457485,-121.892642058383,2018-06-09T00:27:39.000Z,6,2018,Friday,4,17,27,8
"New York, New York",Cultural attractions and landmarks,Entertainment & Culture,New York,40.7127281,-74.0060152,2018-06-09T00:04:10.000Z,6,2018,Friday,4,20,4,8
Giordano's Pizza,Dining,Shopping & Dining,Illinois,41.79888405,-87.7225370609127,2018-06-08T23:33:49.000Z,6,2018,Friday,4,18,33,8
"New Orleans, Louisiana",Cultural attractions and nightlife,Entertainment & Culture,Louisiana,29.9499323,-90.0701156,2018-06-08T23:03:19.000Z,6,2018,Friday,4,18,3,8
Grand Canyon National Park,Natural attractions,Nature & Outdoors,Arizona,36.30785475,-112.292896037024,2018-06-08T21:21:54.000Z,6,2018,Friday,4,14,21,8
"New Orleans, Louisiana",Cultural attractions and nightlife,Entertainment & Culture,Louisiana,29.9499323,-90.0701156,2018-06-08T21:14:01.000Z,6,2018,Friday,4,16,14,8
Coronado Beach,Beach,Beach & Waterfront,California,32.6834758,-117.185742184956,2018-06-08T20:35:11.000Z,6,2018,Friday,4,13,35,8
"New Orleans, Louisiana",Cultural attractions and nightlife,Entertainment & Culture,Louisiana,29.9499323,-90.0701156,2018-06-08T19:59:28.000Z,6,2018,Friday,4,14,59,8
"New York, New York",Cultural attractions and landmarks,Entertainment & Culture,New York,40.7127281,-74.0060152,2018-06-08T19:58:03.000Z,6,2018,Friday,4,15,58,8
"Santa Monica, California",Beach and boardwalk,Beach & Waterfront,California,34.0250724,-118.4965129,2018-06-08T18:08:23.000Z,6,2018,Friday,4,11,8,8
"Emerald Bay, California",Natural attractions,Nature & Outdoors,California,38.9599078,-120.097963,2018-06-08T17:12:02.000Z,6,2018,Friday,4,10,12,8
"Times Square, New York City",Attractions,Tourist Attractions,New York,40.75728055,-73.9858550354592,2018-06-08T13:49:41.000Z,6,2018,Friday,4,9,49,8
"Baltimore, Maryland",Urban Attractions,Urban & Downtown,Maryland,39.2908816,-76.610759,2018-06-08T12:49:09.000Z,6,2018,Friday,4,8,49,8
"Long Beach, California",Beach and cultural attractions,Beach & Waterfront,California,33.7690164,-118.1916048,2018-06-08T11:46:39.000Z,6,2018,Friday,4,4,46,8
"New York, New York",Cultural attractions and landmarks,Entertainment & Culture,New York,40.7127281,-74.0060152,2018-06-08T11:46:18.000Z,6,2018,Friday,4,7,46,8
Trinidad State Beach,Beaches,Beach & Waterfront,California,41.0712444,-124.1496275,2018-06-08T05:35:38.000Z,6,2018,Thursday,3,22,35,7
Venice Beach L.A.,Beaches,Beach & Waterfront,Florida,27.1000553,-82.4575967,2018-06-08T05:18:11.000Z,6,2018,Friday,4,1,18,8
"San Francisco, California",Cultural attractions and landmarks,Entertainment & Culture,California,37.7792808,-122.4192363,2018-06-08T05:13:16.000Z,6,2018,Thursday,3,22,13,7
Fisherman's Wharf,Attractions,Tourist Attractions,California,36.60457485,-121.892642058383,2018-06-08T05:05:06.000Z,6,2018,Thursday,3,22,5,7
Grand Canyon National Park,Natural attractions,Nature & Outdoors,Arizona,36.30785475,-112.292896037024,2018-06-08T05:01:37.000Z,6,2018,Thursday,3,22,1,7
"Sunny Isles Beach, Florida",Beaches,Beach & Waterfront,Florida,25.939003,-80.1255338721964,2018-06-08T04:17:07.000Z,6,2018,Friday,4,0,17,8
Hollywood,Attractions,Tourist Attractions,California,34.093214,-118.3196124,2018-06-08T04:16:22.000Z,6,2018,Thursday,3,21,16,7
"Los Angeles, California",Entertainment and cultural attractions,Entertainment & Culture,California,34.0536909,-118.2427666,2018-06-08T03:51:52.000Z,6,2018,Thursday,3,20,51,7
Flathead Lake,Water Activities,Nature & Outdoors,Montana,47.8777706,-114.126884170988,2018-06-08T03:48:47.000Z,6,2018,Thursday,3,21,48,7
"World Trade Center, New York",Urban Attractions,Urban & Downtown,New York,40.7118914,-74.01261290000001,2018-06-08T03:29:04.000Z,6,2018,Thursday,3,23,29,7
"Memphis, Tennessee",Music and Entertainment,Entertainment & Culture,Tennessee,35.1490215,-90.0516285,2018-06-08T03:19:14.000Z,6,2018,Thursday,3,22,19,7
5th Avenue - New-York City USA,Shopping,Shopping & Dining,New York,40.757284,-73.978116,2018-06-08T02:17:06.000Z,6,2018,Thursday,3,22,17,7
Twin Peaks (San Francisco),Scenic views and outdoors,Nature & Outdoors,California,37.75464,-122.44648,2018-06-08T01:25:46.000Z,6,2018,Thursday,3,18,25,7
"New Orleans, Louisiana",Cultural attractions and nightlife,Entertainment & Culture,Louisiana,29.9499323,-90.0701156,2018-06-08T00:43:03.000Z,6,2018,Thursday,3,19,43,7
The Library of Congress,Attractions,Tourist Attractions,Virginia,38.44201835,-77.9730693913369,2018-06-08T00:20:17.000Z,6,2018,Thursday,3,20,20,7
"Chicago, Illinois",Cultural attractions and landmarks,Entertainment & Culture,Illinois,41.8755616,-87.6244212,2018-06-07T23:12:15.000Z,6,2018,Thursday,3,18,12,7
"New York, New York",Cultural attractions and landmarks,Entertainment & Culture,New York,40.7127281,-74.0060152,2018-06-07T22:33:57.000Z,6,2018,Thursday,3,18,33,7
"Chicago, Illinois",Cultural attractions and landmarks,Entertainment & Culture,Illinois,41.8755616,-87.6244212,2018-06-07T22:31:31.000Z,6,2018,Thursday,3,17,31,7
